Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Can Stress Cause Eczema? | Eczema HQ,Global Utility Strip,Provides global navigation utilities such as sign-up and search.,S,1,Simple utility navigation with limited interactivity.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-stress,global_utility_strip,Utility strip,No direct match in the catalog.
Can Stress Cause Eczema? | Eczema HQ,Primary Navigation,Main site navigation with links to key sections.,M,1,Multi-level navigation with potential accessibility requirements.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-stress,primary_navigation,Main navigation,No direct match in the catalog.
Can Stress Cause Eczema? | Eczema HQ,Hero Section,Features the main headline and introductory content.,M,1,Hero sections often include dynamic styling and responsive design.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-stress,hero_section,Hero banner,Mapped to 'Hero' from the catalog.
Can Stress Cause Eczema? | Eczema HQ,Main Content Columns,Presents the main content in a two-column layout.,M,1,Requires layout management and responsive adjustments.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-stress,main_content_columns,Content layout,No direct match in the catalog.
Can Stress Cause Eczema? | Eczema HQ,Stress Busters Section,Provides tips and techniques to reduce stress.,S,1,Simple content block with static information.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-stress,stress_busters_section,Content feature,No direct match in the catalog.
Can Stress Cause Eczema? | Eczema HQ,Recommended Topics,Displays recommended topics for further exploration.,S,1,Static list of links or articles.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-and-stress,recommended_topics,Content recommendation,No direct match in the catalog.
Help us improve (Voice of the Customer) | Eczema HQ,Utility Navigation,"Provides access to utility links like sign-up, search, and navigation toggle.",M,1,Involves interactive elements such as search and sign-up links.,https://www.eczemaheadquarters.com/eczema-support-and-resources/voc-survey,global_utility_strip,Utility strip,Split from primary navigation for clarity.
Help us improve (Voice of the Customer) | Eczema HQ,Primary Navigation,Main navigation menu for accessing site sections.,C,1,Includes nested menus and interactive navigation features.,https://www.eczemaheadquarters.com/eczema-support-and-resources/voc-survey,primary_navigation,Main navigation,Separate from utility navigation for distinct functionality.
Help us improve (Voice of the Customer) | Eczema HQ,Hero Section,Highlights the main message or call to action for the page.,M,1,Requires responsive design and prominent visual styling.,https://www.eczemaheadquarters.com/eczema-support-and-resources/voc-survey,hero_section,Hero banner,Focuses on a single prominent message.
Help us improve (Voice of the Customer) | Eczema HQ,Feedback Form,Embedded form for collecting user feedback.,C,1,"Handles user input, validation, and submission processes.",https://www.eczemaheadquarters.com/eczema-support-and-resources/voc-survey,form_embed,Survey form,Critical for user interaction and data collection.
Help us improve (Voice of the Customer) | Eczema HQ,Footer Links,Footer navigation with links to various site sections and external resources.,M,1,Includes multiple links and potential dynamic content.,https://www.eczemaheadquarters.com/eczema-support-and-resources/voc-survey,footer_links,Footer navigation,May include legal disclaimers or contact information.
Help us improve (Voice of the Customer) | Eczema HQ,Back to Top Button,Allows users to quickly return to the top of the page.,S,1,Simple scroll functionality with minor styling.,https://www.eczemaheadquarters.com/eczema-support-and-resources/voc-survey,back_to_top,Utility button,Enhances user navigation experience.
Biologics &amp; Oral Small Molecules | Eczema HQ,Utility Navigation,Provides global access to features such as signing up for updates.,S,1,Simple header functionality with limited interactive elements.,https://www.eczemaheadquarters.com/treating-eczema/eczema-treatment-options,global_utility_strip,Utility strip,May include accessibility features for navigation.
Biologics &amp; Oral Small Molecules | Eczema HQ,Primary Navigation,Main navigation for site sections.,M,1,Depth of navigation hierarchy increases implementation complexity.,https://www.eczemaheadquarters.com/treating-eczema/eczema-treatment-options,primary_navigation,Main navigation,Requires responsive design and accessibility compliance.
Biologics &amp; Oral Small Molecules | Eczema HQ,Hero Section,Highlights the main topic with visuals and heading.,S,1,Static visual presentation with minimal interactivity.,https://www.eczemaheadquarters.com/treating-eczema/eczema-treatment-options,hero_section,Hero banner,May require optimization for different screen sizes.
Biologics &amp; Oral Small Molecules | Eczema HQ,Introduction Content,Provides an overview and context for the page topic.,S,1,Simple text-based content with no dynamic functionality.,https://www.eczemaheadquarters.com/treating-eczema/eczema-treatment-options,intro_content,Text content,Could be mapped to Columns or another layout block if more details are provided.
Biologics &amp; Oral Small Molecules | Eczema HQ,Next Page CTA,Encourages users to navigate to related content.,S,1,Basic call-to-action functionality without complex interactivity.,https://www.eczemaheadquarters.com/treating-eczema/eczema-treatment-options,nextpage_cta,CTA button,Consider mapping to a Button or similar block if available.
Biologics &amp; Oral Small Molecules | Eczema HQ,Recommended Topics,Displays related topics in a card layout.,M,1,Requires dynamic content generation and responsive design.,https://www.eczemaheadquarters.com/treating-eczema/eczema-treatment-options,recommended_topics,Card grid,Ensure cards are accessible and visually distinct.
Biologics &amp; Oral Small Molecules | Eczema HQ,Site Footer,Provides site-wide links and resources.,S,1,Static layout with minimal interactivity.,https://www.eczemaheadquarters.com/treating-eczema/eczema-treatment-options,footer,Footer links,May include additional elements like social media links and legal notices.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Utility Strip,"Provides quick access to contact, subscription, and group site links.",S,1,Straightforward utility navigation with limited interactivity.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,global_utility_strip,Utility strip,No direct match in the catalog.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Primary Navigation,Main site navigation with links to primary sections.,M,1,Complexity arises from deep navigation and submenu levels.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,primary_navigation,Main navigation,No direct match in the catalog.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Hero Section,Highlights the main theme of the page with a large image and introductory text.,M,1,Requires proper rendering of large visuals and responsive design.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,hero_section,Hero banner,No direct match in the catalog.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Promo Drawer,A collapsible section to gather user feedback or provide additional information.,M,1,Interactive collapsible behavior increases implementation scope.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,promo_drawer,Feedback drawer,No direct match in the catalog.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Introduction Columns,Provides an introduction to the topic with text and supporting imagery.,S,1,Simple layout with static content.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,intro_columns,Introductory layout,No direct match in the catalog.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Tips Section,Offers actionable tips for managing eczema.,S,1,Static content with minimal interactivity.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,tips_section,Tips display,No direct match in the catalog.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Quick Poll,Interactive section allowing users to participate in a poll.,C,1,Requires backend integration for poll functionality and analytics.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,quick_poll,Poll widget,No direct match in the catalog.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Inline Call to Action,Encourages users to sign up for additional resources or magazines.,S,1,Simple call-to-action functionality.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,inline_cta,Inline subscription prompt,No direct match in the catalog.
Eczema Routines (Atopic Dermatitis) | Eczema HQ,Recommended Topics,Displays suggested articles or topics for further reading.,M,1,Dynamic content generation based on analytics.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-routine,recommended_topics,Suggested topics,No direct match in the catalog.
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Global Utility Strip,Provides quick access to global utilities such as contact and subscription options.,S,1,Basic utility navigation without deep interactive elements.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,global_utility_strip,Utility strip,No exact match found in the catalog.
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Primary Navigation,Contains the main navigation menu for the website.,M,1,Includes submenu handling and accessibility features.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,primary_navigation,Main navigation,No exact match found in the catalog.
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Hero Section,Displays the main headline and introduction for the page.,S,1,Static content with minimal interactive elements.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,hero_section,Hero banner,No exact match found in the catalog.
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Social Share,Allows users to share the page on social media platforms.,S,1,Basic sharing functionality without advanced integrations.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,social_share,Social sharing,No exact match found in the catalog.
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Main Content Introduction,Introduces the main topic of the page with a brief overview.,S,1,Simple text content presentation.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,main_content_intro,Content introduction,No exact match found in the catalog.
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Image with Text,Displays an image alongside descriptive text.,S,1,Static layout with image and text pairing.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,image_with_text_1,Image and text block,No exact match found in the catalog.
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Scientific Takeaway,Summarizes the scientific insights related to the page topic.,S,1,Simple text-based content block.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,scientific_takeaway,Takeaway section,No exact match found in the catalog.
When the Temp Goes Down &amp; Your Eczema Heats Up | Eczema HQ,Recommended Topics,Shows related topics for further exploration.,M,1,Requires dynamic content population based on recommendations.,https://www.eczemaheadquarters.com/learnings-from-the-lab/winter-eczema,recommended_topics,Related topics,No exact match found in the catalog.
Treatment Video Transcript,Utility Navigation,Provides global utility links for quick access.,S,1,Simple links and navigation.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,global_utility_strip,Utility strip,No matching catalog entry found.
Treatment Video Transcript,Site Header,"Displays site logo, primary navigation, and search.",M,1,Includes multiple interactive elements.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,primary_header,Main navigation,No matching catalog entry found.
Treatment Video Transcript,Primary Navigation,Main navigation with dropdown menus for site sections.,M,1,Dropdown functionality adds complexity.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,primary_navigation,Main navigation,No matching catalog entry found.
Treatment Video Transcript,Hero Section,Displays a prominent heading and introductory text.,M,1,Requires styling and layout for visual emphasis.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,hero_section,Hero banner,Mapped to Hero block in catalog.
Treatment Video Transcript,Social Sharing,Provides options for sharing content on social media.,S,1,Simple sharing functionality.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,social_share,Social share,No matching catalog entry found.
Treatment Video Transcript,Video Player,Displays video content related to the page topic.,M,1,Includes video embedding and playback controls.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,video_player,Video player,Mapped to Video block in catalog.
Treatment Video Transcript,Transcript Content,Presents the transcript of the video content.,S,1,Simple text presentation.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,transcript_content,Transcript,No matching catalog entry found.
Treatment Video Transcript,Recommended Topics,Displays related content and topics.,S,1,Simple list of links or cards.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,recommended_topics,Content recommendations,No matching catalog entry found.
Treatment Video Transcript,Footer,Displays site-wide links and copyright information.,S,1,Static footer content.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment/treatment-video-transcript,footer,Footer,Mapped to Footer block in catalog.
Current Eczema Treatment Options | Eczema HQ,Utility Navigation,"Displays links for contact, subscription, and site groups.",S,1,Basic navigation links without additional interactivity.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,global_utility_strip,Utility strip,No matching block in the AEM catalog.
Current Eczema Treatment Options | Eczema HQ,Site Header,Provides the site logo and main navigation.,M,1,Includes logo integration and navigation structure.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,primary_header,Main navigation,Mapped to 'Header' from the catalog.
Current Eczema Treatment Options | Eczema HQ,Mega Navigation,Offers access to primary site sections with expanded menus.,C,1,Involves deep navigation structure and interactivity.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,mega_navigation,Primary navigation,No matching block in the AEM catalog.
Current Eczema Treatment Options | Eczema HQ,Hero Section,Highlights the page with a prominent title and introductory text.,M,1,Includes styling for visual emphasis.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,hero_section,Hero,Mapped to 'Hero' from the catalog.
Current Eczema Treatment Options | Eczema HQ,Introductory Text,Provides an overview of the page's topic.,S,1,Simple text content without interactivity.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,intro_text,Text section,No matching block in the AEM catalog.
Current Eczema Treatment Options | Eczema HQ,Social Share,Facilitates sharing of the page on social media platforms.,S,1,Basic sharing functionality.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,social_share,Social sharing,No matching block in the AEM catalog.
Current Eczema Treatment Options | Eczema HQ,Video Player,Embeds and plays video content.,M,1,Requires integration with video hosting services.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,video_player,Video content,Mapped to 'Video' from the catalog.
Current Eczema Treatment Options | Eczema HQ,Treatment Options Accordion,Displays expandable sections for treatment details.,M,1,Interactive UI element with content toggling.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,accordion_treatment_options,Accordion,Mapped to 'Accordion' from the catalog.
Current Eczema Treatment Options | Eczema HQ,Reactive and Proactive Section,Explains reactive and proactive treatment approaches.,S,1,Static text with minimal styling.,https://www.eczemaheadquarters.com/treating-eczema/options-for-eczema-treatment,reactive_proactive_section,Content section,No matching block in the AEM catalog.
Supporting A Kid or Teen with Eczema | Eczema HQ,Utility Navigation,"Provides links for contact, subscribe, and group sites.",S,1,Limited scope with basic accessibility and navigation links.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,global_utility_strip,Utility strip,No direct match found in AEM catalog.
Supporting A Kid or Teen with Eczema | Eczema HQ,Site Header,Displays branding and primary navigation.,M,1,Includes branding and navigation with potential dropdown menus.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,primary_header,Main navigation,No direct match found in AEM catalog.
Supporting A Kid or Teen with Eczema | Eczema HQ,Hero Banner,Features the main page title and introduction.,M,1,Includes visual elements and introductory content.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,hero_section,Hero section,No direct match found in AEM catalog.
Supporting A Kid or Teen with Eczema | Eczema HQ,Social Sharing,Provides sharing options for social media platforms.,S,1,Basic functionality for social media integration.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,social_share,Share options,No direct match found in AEM catalog.
Supporting A Kid or Teen with Eczema | Eczema HQ,Introduction Section,Introduces the topic with summary and image.,M,1,Includes text and visual elements for topic introduction.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,content_intro,Content introduction,No direct match found in AEM catalog.
Supporting A Kid or Teen with Eczema | Eczema HQ,Multi-Column Content,Displays detailed content in columns.,M,1,Requires layout management for multi-column display.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,content_columns,Content layout,No direct match found in AEM catalog.
Supporting A Kid or Teen with Eczema | Eczema HQ,Tips Section,Provides actionable advice and tips.,S,1,Straightforward section with text-based tips.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,supporting_tips,Advice section,No direct match found in AEM catalog.
Supporting A Kid or Teen with Eczema | Eczema HQ,Topics Recommendation,Highlights related topics for exploration.,M,1,Requires dynamic linking to related content.,https://www.eczemaheadquarters.com/learnings-from-the-lab/supporting-eczema-teens,recommended_topics,Related topics,No direct match found in AEM catalog.
Eczema HQ on Social Media | Eczema HQ,Global Utility Strip,Provides utility links such as sign-up and search options.,S,1,Basic navigation functionality without advanced features.,https://www.eczemaheadquarters.com/connect-with-us,global_utility_strip,Utility strip,No exact match found in the catalog.
Eczema HQ on Social Media | Eczema HQ,Primary Navigation,Main site navigation with links to key sections.,M,1,Includes hierarchical navigation structure.,https://www.eczemaheadquarters.com/connect-with-us,primary_navigation,Main navigation,No exact match found in the catalog.
Eczema HQ on Social Media | Eczema HQ,Hero Section,Prominent introductory section with a title to engage users.,M,1,Requires CSS and JS for positioning and styling.,https://www.eczemaheadquarters.com/connect-with-us,hero_section,Hero with title,Mapped to Hero block from catalog.
Eczema HQ on Social Media | Eczema HQ,Promo Drawer,Interactive drawer prompting users to provide feedback.,M,1,Interactive functionality with user engagement.,https://www.eczemaheadquarters.com/connect-with-us,promo_drawer,Feedback drawer,No exact match found in the catalog.
Eczema HQ on Social Media | Eczema HQ,Social Media CTAs,Links to follow the site on social media platforms.,S,1,Simple link-based functionality.,https://www.eczemaheadquarters.com/connect-with-us,social_media_ctas,Social media links,No exact match found in the catalog.
Eczema HQ on Social Media | Eczema HQ,Recommended Topics,Displays recommended articles or sections for users.,S,1,Static content display without interactive features.,https://www.eczemaheadquarters.com/connect-with-us,recommended_topics,Related content,No exact match found in the catalog.
Eczema HQ on Social Media | Eczema HQ,Footer Links,Footer with categorized links to various site sections.,M,1,Fragment-based footer with styling requirements.,https://www.eczemaheadquarters.com/connect-with-us,footer_links,Footer links,Mapped to Footer block from catalog.
Fill in the Blank Video Transcript,Global Utility Navigation,Provides quick access to global actions like signing up and searching.,S,1,Minimal complexity due to basic navigation links.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/fill-in-the-blank-transcript,global_utility_strip,Utility strip,May require custom implementation for specific actions.
Fill in the Blank Video Transcript,Primary Header,Displays the logo and main navigation for the site.,M,1,Moderate complexity due to integration of navigation and branding elements.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/fill-in-the-blank-transcript,primary_header,Main navigation,Uses AEM Header block for layout and navigation.
Fill in the Blank Video Transcript,Mega Navigation,Displays the primary navigation menu with submenus.,C,1,High complexity due to multi-level navigation and accessibility requirements.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/fill-in-the-blank-transcript,mega_navigation,Mega menu,May require custom scripting for submenu interactions.
Fill in the Blank Video Transcript,Hero Section,"Highlights the main topic of the page, including the video transcript.",M,1,Moderate complexity due to visual emphasis and responsive design.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/fill-in-the-blank-transcript,hero_section,Hero banner,Utilizes AEM Hero block for styling and layout.
Fill in the Blank Video Transcript,Video Player,Embeds the main video content for the page.,M,1,Moderate complexity due to integration of video playback and accessibility features.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/fill-in-the-blank-transcript,video_player,Embedded video,Relies on AEM Video block for embedding and styling.
Fill in the Blank Video Transcript,Transcript Text,Displays the full transcript of the video content.,S,1,Minimal complexity due to static text content.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/fill-in-the-blank-transcript,transcript_text,Rich text,Requires custom styling for readability.
Fill in the Blank Video Transcript,Recommended Topics,Lists additional related topics for further exploration.,S,1,Minimal complexity due to basic list layout.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/fill-in-the-blank-transcript,recommended_topics,Suggestions,May require dynamic data fetching based on user preferences.
Fill in the Blank Video Transcript,Footer Links,Provides links to additional resources and site navigation.,M,1,Moderate complexity due to integration of navigation and branding elements.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/fill-in-the-blank-transcript,footer_links,Footer navigation,Uses AEM Footer block for styling and layout.
Find a Doctor Near You | Eczema HQ,Top Utility Bar,Provides quick access to contact and subscription links.,S,1,Simple links with minimal interactivity.,https://www.eczemaheadquarters.com/treating-eczema/doctor-near-me,global_utility_strip,Utility strip,Could be categorized under header utilities.
Find a Doctor Near You | Eczema HQ,Main Navigation,Primary navigation menu for main site sections.,M,1,Includes multi-level dropdowns requiring accessibility compliance.,https://www.eczemaheadquarters.com/treating-eczema/doctor-near-me,primary_navigation,Primary navigation,Should ensure ARIA roles and keyboard navigation.
Find a Doctor Near You | Eczema HQ,Hero Banner,Highlights the main message and image of the page.,M,1,Large visual element with dynamic styles.,https://www.eczemaheadquarters.com/treating-eczema/doctor-near-me,hero_section,Hero section,Mapped to the Hero block type from the catalog.
Find a Doctor Near You | Eczema HQ,Specialist Locator,Interactive tool for finding specialists by ZIP code.,C,1,Complex functionality with user input and data fetching.,https://www.eczemaheadquarters.com/treating-eczema/doctor-near-me,locator_tool,Locator tool,Requires integration with backend services for data.
Find a Doctor Near You | Eczema HQ,Introduction Text,Introductory text providing context for the locator tool.,S,1,Static text with basic styling.,https://www.eczemaheadquarters.com/treating-eczema/doctor-near-me,rich_text_intro,Rich text,Can be styled directly in the CMS.
Find a Doctor Near You | Eczema HQ,Footer Links,Contains links to resources and information.,M,1,Dynamic footer content with styling and link management.,https://www.eczemaheadquarters.com/treating-eczema/doctor-near-me,footer_links,Footer links,Mapped to the Footer block type from the catalog.
Eczema Support &amp; Resources,Utility Navigation,Provides quick access to utility links such as contact and subscription.,M,1,Includes accessibility considerations and dynamic content.,https://www.eczemaheadquarters.com/eczema-support-and-resources,global_utility_strip,Utility strip,No exact match found in the AEM catalog.
Eczema Support &amp; Resources,Main Navigation,"Primary navigation for the website, providing links to key sections.",C,1,Deep navigation hierarchy and accessibility requirements.,https://www.eczemaheadquarters.com/eczema-support-and-resources,primary_navigation,Main navigation,No exact match found in the AEM catalog.
Eczema Support &amp; Resources,Hero Carousel,Showcases featured content in a rotating carousel format.,C,1,Interactive component with navigation buttons and indicators.,https://www.eczemaheadquarters.com/eczema-support-and-resources,hero_carousel,Content carousel,Mapped to the Carousel block in AEM catalog.
Eczema Support &amp; Resources,Footer Section,Displays categorized links and additional resources in the footer.,M,1,Requires fragment loading and styling.,https://www.eczemaheadquarters.com/eczema-support-and-resources,footer_links,Footer links,Mapped to the Footer block in AEM catalog.
Eczema Support &amp; Resources,Back to Top,Scrolls the page back to the top when clicked.,S,1,Simple functionality with minimal styling.,https://www.eczemaheadquarters.com/eczema-support-and-resources,back_to_top_button,Scroll button,No exact match found in the AEM catalog.
Learnings from the Lab,Utility Navigation,Displays utility links like sign-up and search.,M,1,Requires accessibility and interaction handling for utility links.,https://www.eczemaheadquarters.com/learnings-from-the-lab,global_utility_navigation,Utility strip,Includes search and sign-up features.
Learnings from the Lab,Primary Navigation,Main navigation for site sections.,C,1,Deep navigation structure and interaction handling.,https://www.eczemaheadquarters.com/learnings-from-the-lab,primary_navigation,Main navigation,Includes multi-level menus.
Learnings from the Lab,Hero Section,Highlights page topic with introductory text.,S,1,Simple layout with image and text.,https://www.eczemaheadquarters.com/learnings-from-the-lab,hero_section,Hero banner,Focuses on page introduction.
Learnings from the Lab,Content Introduction,Provides a brief overview of page content.,S,1,Text-based content with minimal styling.,https://www.eczemaheadquarters.com/learnings-from-the-lab,content_intro,Introductory text,Could integrate into other blocks.
Learnings from the Lab,Featured Articles,Displays featured articles in a grid format.,M,1,Requires responsive grid layout and image handling.,https://www.eczemaheadquarters.com/learnings-from-the-lab,featured_articles,Article grid,Supports image and text display.
Learnings from the Lab,Footer,Contains site-wide footer information and links.,M,1,Includes multiple links and accessibility requirements.,https://www.eczemaheadquarters.com/learnings-from-the-lab,footer,Footer,Standard footer implementation.
Sign Up Successful: Thank You! | Eczema HQ,Global Header,"The header section contains the site logo, primary navigation, and utility links.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,global_header,default,templateIds: tpl_45
Sign Up Successful: Thank You! | Eczema HQ,Hero Section,The hero section displays the main confirmation message to the user.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,hero_section,default,templateIds: tpl_45
Sign Up Successful: Thank You! | Eczema HQ,Confirmation Message,This section provides a thank-you message and additional information to the user.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,confirmation_message,default,templateIds: tpl_45
Sign Up Successful: Thank You! | Eczema HQ,Quick Poll 1,The first quick poll asks the user about their primary doctor for eczema.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,quick_poll_1,default,templateIds: tpl_45
Sign Up Successful: Thank You! | Eczema HQ,Quick Poll 2,The second quick poll asks the user about their upcoming doctor appointments.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,quick_poll_2,default,templateIds: tpl_45
Sign Up Successful: Thank You! | Eczema HQ,Recommended Topics,Displays recommended topics for the user based on their interests.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,recommended_topics,default,templateIds: tpl_45
Sign Up Successful: Thank You! | Eczema HQ,Footer Section,The footer contains links to additional resources and site navigation.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/sign-up/confirmation,footer_section,default,templateIds: tpl_45
